"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,1,1,1,1,710,466,239,5
0,1,1,2,1,138,90,47,1
0,1,1,3,1,163,107,54,2
0,1,1,4,1,210,123,85,2
0,1,1,5,1,345,210,128,7
0,1,1,6,1,227,122,103,2
0,1,1,7,1,595,379,209,7
0,1,1,8,1,333,190,140,3
0,1,1,9,1,436,257,165,14
0,1,2,10,1,1024,838,183,3
0,1,2,11,1,545,349,181,15
0,1,2,12,1,804,555,236,13
0,1,2,13,1,274,199,74,1
0,1,3,14,1,1086,899,179,8
0,1,3,15,1,1009,870,130,9
0,1,3,16,1,1155,988,159,8
0,1,3,17,1,529,425,98,6
0,1,3,18,1,1007,886,116,5
0,1,4,19,1,373,163,204,6
0,1,4,20,1,748,422,306,20
0,1,4,21,1,446,216,222,8
0,1,4,22,1,572,247,315,10
0,1,4,23,1,1088,845,228,15
0,1,4,24,1,1113,829,266,18
0,1,4,25,1,138,66,71,1
0,1,5,26,1,107,83,22,2
0,1,5,27,1,1356,883,452,21
0,1,5,28,1,528,319,202,7
0,1,5,29,1,131,103,27,1
0,1,5,30,1,221,153,66,2
0,1,5,31,1,205,173,30,2
0,1,5,32,1,318,177,137,4
0,1,5,33,1,43,18,23,2
0,1,5,34,1,832,522,296,14
0,1,6,35,1,66,56,8,2
0,1,6,36,1,57,2,55,0
0,1,6,37,1,36,5,28,3
0,1,6,38,1,104,71,32,1
0,1,6,39,1,47,39,8,0
0,1,6,40,1,73,65,6,2
0,1,6,41,1,18,4,14,0
0,1,6,42,1,52,39,13,0
0,1,6,43,1,285,197,82,6
0,1,6,44,1,71,6,63,2
0,1,6,45,1,62,59,3,0
0,1,6,46,1,64,52,11,1
0,1,6,47,1,369,278,88,3
0,1,6,48,1,164,40,121,3
0,1,6,49,1,244,195,42,7
0,1,6,50,1,99,75,24,0
0,1,6,51,1,298,203,91,4
0,1,6,52,1,151,125,22,4
0,1,6,53,1,49,45,4,0
0,1,6,54,1,35,8,24,3
0,1,6,55,1,45,13,30,2
0,1,6,56,1,205,170,30,5
0,1,6,57,1,263,177,83,3
0,1,6,58,1,83,41,39,3
0,1,6,59,1,484,410,67,7
0,1,6,60,1,441,314,121,6
0,1,6,61,1,9,0,9,0
0,1,6,62,1,31,11,19,1
0,1,6,63,1,86,18,67,1
0,1,6,64,1,44,10,34,0
0,1,6,65,1,454,379,69,6
0,1,6,66,1,516,394,119,3
0,1,6,67,1,31,10,20,1
0,1,7,68,1,503,434,64,5
0,1,7,69,1,520,423,95,2
0,1,7,70,1,353,304,46,3
0,1,7,71,1,546,449,94,3
0,1,7,72,1,351,298,47,6
0,1,7,73,1,496,423,71,2
0,1,7,74,1,782,664,110,8
0,1,8,75,1,1021,882,128,11
0,1,8,76,1,915,765,140,10
0,1,8,77,1,721,646,71,4
0,1,8,78,1,955,831,115,9
0,1,8,79,1,363,314,47,2
0,1,8,80,1,888,800,82,6
0,1,9,81,1,1099,994,102,3
0,1,9,82,1,321,288,32,1
0,1,9,83,1,933,795,127,11
0,1,9,84,1,1168,956,204,8
0,1,9,85,1,194,171,22,1
0,1,9,86,1,120,95,23,2
0,1,9,87,1,499,381,112,6
0,1,9,88,1,425,298,122,5
0,1,9,89,1,240,168,67,5
0,1,9,90,1,431,319,106,6
0,1,9,91,1,105,72,31,2
0,1,10,92,2,1885,645,1220,20
0,1,10,92,3,1460,645,804,11
0,1,10,92,4,323,153,169,1
0,1,11,93,1,757,655,97,5
0,1,11,94,2,2728,1396,1316,16
0,1,11,94,3,1942,1545,391,6
0,1,11,94,4,0,0,0,0
0,1,11,95,1,446,396,48,2
0,1,11,96,1,369,321,44,4
0,1,11,97,1,368,317,48,3
0,1,11,98,1,389,345,42,2
0,1,11,99,1,214,176,36,2
0,1,11,100,1,448,378,67,3
0,1,11,101,1,259,109,143,7
0,1,11,102,1,756,644,102,10
0,1,11,103,1,168,146,18,4
0,1,11,104,1,795,678,110,7
0,1,12,105,2,2073,963,1082,28
0,1,12,105,3,3221,2200,998,23
0,1,12,105,4,0,0,0,0
0,1,12,106,1,462,370,89,3
0,1,12,107,1,436,338,96,2
0,1,12,108,1,297,234,61,2
0,1,12,109,1,454,351,96,7
0,1,12,110,1,429,322,103,4
0,1,12,111,1,351,293,53,5
0,1,12,112,1,652,510,135,7
0,1,12,113,1,486,384,96,6
0,1,12,114,1,626,532,88,6
0,1,13,115,1,1150,954,186,10
0,1,13,116,2,2721,1392,1314,15
0,1,13,116,3,2068,1506,558,4
0,1,13,116,4,0,0,0,0
0,1,13,117,1,646,494,147,5
0,1,13,118,1,400,354,44,2
0,1,13,119,1,523,440,78,5
0,1,13,120,1,963,786,173,4
0,1,13,121,1,544,439,100,5
0,1,13,122,1,843,754,80,9
0,1,14,123,1,32,17,15,0
0,1,14,124,1,452,359,90,3
0,1,14,125,1,427,345,77,5
0,1,14,126,2,0,0,0,0
0,1,14,126,3,417,233,182,2
0,1,14,126,4,312,212,98,2
0,1,14,127,1,682,520,154,8
0,1,14,128,1,614,473,134,7
0,1,14,129,1,600,439,154,7
0,1,15,130,1,906,710,190,6
0,1,15,131,2,5169,2493,2655,21
0,1,15,131,3,562,322,238,2
0,1,15,131,4,185,132,51,2
0,1,15,132,1,513,388,122,3
0,1,15,133,1,263,200,61,2
0,1,15,134,1,602,453,145,4
0,1,15,135,1,586,442,141,3
0,1,15,136,1,416,313,97,6
0,1,15,137,1,605,478,126,1
0,1,16,138,1,508,319,179,10
0,1,16,139,2,1864,760,1088,16
0,1,16,139,3,692,316,373,3
0,1,16,139,4,329,188,136,5
0,1,16,140,1,330,249,81,0
0,1,16,141,1,415,226,179,10
0,1,16,142,1,285,175,107,3
0,1,16,143,1,392,193,192,7
0,1,17,144,1,338,215,116,7
0,1,17,145,1,373,230,136,7
0,1,17,146,2,2748,759,1958,31
0,1,17,146,3,1236,525,701,10
0,1,17,146,4,0,0,0,0
0,1,17,147,1,483,292,187,4
0,1,17,148,1,488,287,193,8
0,1,17,149,1,683,423,255,5
0,1,17,150,1,341,201,137,3
0,1,17,151,1,370,223,143,4
0,1,18,152,2,0,0,0,0
0,1,18,152,3,1373,518,846,9
0,1,18,152,4,0,0,0,0
0,1,18,153,1,246,134,109,3
0,1,18,154,1,358,194,152,12
0,1,18,155,1,288,153,131,4
0,1,18,156,1,630,377,247,6
0,1,18,157,1,358,205,144,9
0,1,18,158,1,158,83,70,5
0,1,18,159,1,278,159,117,2
0,1,19,160,2,0,0,0,0
0,1,19,160,3,1709,643,1048,18
0,1,19,160,4,0,0,0,0
0,1,19,161,1,291,133,152,6
0,1,19,162,1,141,66,71,4
0,1,19,163,1,127,63,62,2
0,1,19,164,1,142,83,58,1
0,1,19,165,1,304,174,126,4
0,1,19,166,1,320,178,136,6
0,1,19,167,1,180,107,72,1
0,1,19,168,1,188,95,88,5
0,1,19,169,1,221,119,100,2
0,1,19,170,1,284,144,134,6
0,1,20,171,1,334,183,147,4
0,1,20,172,1,440,183,244,13
0,1,20,173,2,1720,389,1307,24
0,1,20,173,3,757,249,501,7
0,1,20,173,4,0,0,0,0
0,1,20,174,1,309,157,145,7
0,1,20,175,1,378,201,174,3
0,1,20,176,1,403,231,167,5
0,1,20,177,1,218,130,86,2
0,1,21,178,2,1548,725,812,11
0,1,21,178,3,904,488,411,5
0,1,21,178,4,572,417,151,4
0,1,22,179,2,2842,581,2244,17
0,1,22,179,3,1777,555,1208,14
0,1,22,179,4,0,0,0,0
0,1,22,180,1,102,55,44,3
0,1,22,181,1,130,76,52,2
0,1,22,182,1,91,47,44,0
0,1,22,183,1,248,111,132,5
0,1,22,184,1,275,131,140,4
0,1,22,185,1,317,145,170,2
0,1,22,186,1,239,106,132,1
0,1,22,187,1,379,189,184,6
0,1,22,188,1,148,74,73,1
0,1,23,189,2,3354,782,2546,26
0,1,23,189,3,1747,670,1064,13
0,1,23,189,4,0,0,0,0
0,1,23,190,1,467,260,202,5
0,1,23,191,1,328,197,125,6
0,1,23,192,1,528,353,169,6
0,1,23,193,1,471,268,201,2
0,1,23,194,1,391,251,133,7
0,1,23,195,1,355,174,179,2
0,1,23,196,1,279,145,128,6
0,1,23,197,1,487,255,227,5
0,1,24,198,1,693,466,226,1
0,1,24,199,2,0,0,0,0
0,1,24,199,3,1422,703,703,16
0,1,24,199,4,0,0,0,0
0,1,24,200,1,687,451,232,4
0,1,24,201,1,442,288,152,2
0,1,24,202,1,444,273,169,2
0,1,24,203,1,858,627,226,5
0,1,24,204,1,489,331,154,4
0,1,24,205,1,226,150,75,1
0,1,25,206,1,496,301,191,4
0,1,25,207,1,531,320,207,4
0,1,25,208,1,283,198,81,4
0,1,25,209,1,519,334,179,6
0,1,25,210,2,2275,664,1588,23
0,1,25,210,3,1335,637,690,8
0,1,25,210,4,216,133,80,3
0,1,25,211,1,377,221,153,3
0,1,25,212,1,236,149,83,4
0,1,25,213,1,267,170,95,2
0,1,25,214,1,471,294,166,11
0,1,26,215,1,802,579,215,8
0,1,26,216,2,1,1,0,0
0,1,26,216,3,1794,892,894,8
0,1,26,216,4,0,0,0,0
0,1,26,217,1,531,358,171,2
0,1,26,218,1,512,350,157,5
0,1,26,219,1,579,413,164,2
0,1,26,220,1,493,350,133,10
0,1,26,221,1,598,428,168,2
0,1,26,222,1,480,349,130,1
0,1,27,223,1,506,323,180,3
0,1,27,224,1,393,280,110,3
0,1,27,225,2,2985,799,2157,29
0,1,27,225,3,1647,744,894,9
0,1,27,225,4,246,157,89,0
0,1,27,226,1,190,117,70,3
0,1,27,227,1,514,359,148,7
0,1,27,228,1,843,555,276,12
0,1,27,229,1,587,395,186,6
0,1,27,230,1,575,373,192,10
0,1,28,231,2,3432,1190,2214,28
0,1,28,231,3,1804,978,819,7
0,1,28,231,4,0,0,0,0
0,1,28,232,1,264,190,71,3
0,1,28,233,1,531,397,126,8
0,1,28,234,1,626,459,161,6
0,1,28,235,1,535,363,170,2
0,1,28,236,1,490,323,164,3
0,1,28,237,1,522,350,169,3
0,1,28,238,1,525,377,138,10
0,1,28,239,1,280,157,120,3
0,1,29,240,1,634,412,212,10
0,1,29,241,1,629,416,209,4
0,1,29,242,1,305,196,105,4
0,1,29,243,1,496,300,192,4
0,1,29,244,2,3397,975,2399,23
0,1,29,244,3,1451,682,758,11
0,1,29,244,4,0,0,0,0
0,1,29,245,1,380,253,124,3
0,1,29,246,1,599,374,217,8
0,1,29,247,1,436,293,139,4
0,1,29,248,1,106,74,31,1
0,1,30,249,1,397,264,131,2
0,1,30,250,2,0,0,0,0
0,1,30,250,3,1994,996,986,12
0,1,30,250,4,0,0,0,0
0,1,30,251,1,717,217,488,12
0,1,30,252,1,780,564,212,4
0,1,30,253,1,485,385,97,3
0,1,30,254,1,579,432,142,5
0,1,30,255,1,129,69,59,1
0,1,30,256,1,413,297,113,3
0,1,30,257,1,449,315,133,1
0,1,30,258,1,774,581,188,5
0,1,31,259,1,587,402,179,6
0,1,31,260,1,146,78,65,3
0,1,31,261,2,2742,1407,1320,15
0,1,31,261,3,51,23,27,1
0,1,31,261,4,217,191,24,2
0,1,31,262,1,392,329,60,3
0,1,31,263,1,71,29,40,2
0,1,31,264,1,367,313,53,1
0,1,31,265,1,129,86,42,1
0,1,31,266,1,914,791,116,7
0,1,31,267,1,967,874,86,7
0,1,31,268,1,420,247,165,8
0,1,31,269,1,753,665,84,4
0,1,31,270,1,819,715,99,5
0,1,32,271,2,1706,927,763,16
0,1,32,271,3,1155,781,368,6
0,1,32,271,4,263,213,48,2
0,1,33,272,1,706,610,94,2
0,1,33,273,2,4561,2778,1768,15
0,1,33,273,3,28,19,9,0
0,1,33,273,4,318,264,52,2
0,1,33,274,1,994,851,130,13
0,1,33,275,1,855,695,152,8
0,1,33,276,1,480,392,85,3
0,1,33,277,1,401,332,66,3
0,1,33,278,1,1120,924,187,9
0,1,34,279,1,948,753,183,12
0,1,34,280,2,0,0,0,0
0,1,34,280,3,1,0,1,0
0,1,34,280,4,0,0,0,0
0,1,34,281,1,345,212,130,3
0,1,34,282,1,281,227,50,4
0,1,34,283,1,609,531,74,4
0,1,34,284,1,529,358,164,7
0,1,34,285,1,586,400,178,8
0,1,34,286,1,605,345,248,12
0,1,34,287,1,751,637,106,8
0,1,34,288,1,584,450,127,7
0,1,35,289,1,49,32,14,3
0,1,35,290,1,369,218,145,6
0,1,35,291,2,0,0,0,0
0,1,35,291,3,37,25,12,0
0,1,35,291,4,0,0,0,0
0,1,35,292,1,487,337,146,4
0,1,35,293,1,20,11,4,5
0,1,35,294,1,534,360,164,10
0,1,35,295,1,630,397,222,11
0,1,35,296,1,1230,914,300,16
0,1,35,297,1,43,20,19,4
0,1,35,298,1,56,22,32,2
0,1,35,299,1,56,38,17,1
0,1,35,300,1,158,88,69,1
0,1,35,301,1,19,9,8,2
0,1,35,302,1,35,1,33,1
0,1,35,303,1,220,100,113,7
0,1,36,304,2,274,61,210,3
0,1,36,304,3,2569,640,1907,22
0,1,36,304,4,218,105,106,7
0,1,36,305,1,368,138,226,4
0,1,36,306,1,181,74,105,2
0,1,36,307,1,632,363,260,9
0,1,36,308,1,108,60,48,0
0,1,36,309,1,262,114,142,6
0,1,36,310,1,224,79,139,6
0,1,36,311,1,129,57,71,1
0,1,36,312,1,34,5,28,1
0,1,36,313,1,410,202,201,7
0,1,36,314,1,251,126,120,5
0,1,36,315,1,239,93,133,13
0,1,37,316,1,269,168,99,2
0,1,37,317,2,2978,668,2288,22
0,1,37,317,3,4069,1863,2167,39
0,1,37,317,4,257,160,89,8
0,1,37,318,1,266,161,101,4
0,1,37,319,1,242,151,90,1
0,1,37,320,1,348,224,118,6
0,1,37,321,1,356,223,130,3
0,1,37,322,1,318,212,101,5
0,1,37,323,1,544,367,173,4
0,1,38,324,1,160,34,123,3
0,1,38,325,1,376,261,110,5
0,1,38,326,2,5032,1832,3158,42
0,1,38,326,3,52,30,22,0
0,1,38,326,4,173,104,66,3
0,1,38,327,1,266,134,125,7
0,1,38,328,1,185,70,111,4
0,1,38,329,1,26,14,9,3
0,1,38,330,1,347,207,134,6
0,1,38,331,1,116,90,22,4
0,1,38,332,1,40,22,17,1
0,1,38,333,1,677,508,161,8
0,1,38,334,1,19,10,8,1
0,1,38,335,1,780,451,315,14
0,1,38,336,1,765,435,325,5
0,1,38,337,1,34,8,25,1
0,1,38,338,1,200,175,24,1
0,1,39,339,2,0,0,0,0
0,1,39,339,3,1,0,1,0
0,1,39,339,4,0,0,0,0
0,1,39,340,1,100,18,81,1
0,1,39,341,1,494,294,192,8
0,1,39,342,1,692,448,233,11
0,1,39,343,1,562,402,156,4
0,1,39,344,1,508,172,323,13
0,1,39,345,1,417,318,96,3
0,1,39,346,1,752,571,172,9
0,1,39,347,1,91,36,52,3
0,1,39,348,1,638,466,165,7
0,1,39,349,1,713,526,171,16
0,1,40,350,1,37,18,17,2
0,1,40,351,1,64,48,14,2
0,1,40,352,1,22,10,11,1
0,1,40,353,1,604,325,275,4
0,1,40,354,1,28,9,16,3
0,1,40,355,1,19,11,8,0
0,1,40,356,1,0,0,0,0
0,1,40,357,1,19,12,7,0
0,1,40,358,2,0,0,0,0
0,1,40,358,3,0,0,0,0
0,1,40,358,4,0,0,0,0
0,1,40,359,1,501,248,249,4
0,1,40,360,1,11,11,0,0
0,1,40,361,1,31,22,8,1
0,1,40,362,1,53,19,31,3
0,1,40,363,1,53,14,38,1
0,1,40,364,1,125,85,37,3
0,1,40,365,1,136,92,43,1
0,1,40,366,1,49,25,24,0
0,1,40,367,1,79,48,31,0
0,1,40,368,1,48,10,30,8
0,1,40,369,1,17,4,13,0
0,1,40,370,1,101,58,41,2
0,1,40,371,1,86,58,27,1
0,1,40,372,1,148,94,54,0
0,1,40,373,1,183,28,149,6
0,1,40,374,1,39,8,26,5
0,1,40,375,1,44,5,37,2
0,1,40,376,1,8,6,0,2
0,1,40,377,1,38,11,27,0
0,1,40,378,1,150,101,43,6
0,1,40,379,1,28,5,23,0
0,1,40,380,1,28,2,25,1
0,1,40,381,1,23,9,14,0
0,1,40,382,1,12,4,7,1
0,1,40,383,1,121,15,106,0
0,1,40,384,1,12,8,3,1
0,1,40,385,1,124,69,52,3
0,1,41,386,1,154,81,71,2
0,1,41,387,1,107,40,58,9
0,1,41,388,1,86,31,53,2
0,1,41,389,1,35,12,16,7
0,1,41,390,1,531,223,294,14
0,1,41,391,1,505,245,254,6
0,1,41,392,1,134,20,104,10
0,1,41,393,1,20,10,10,0
0,1,41,394,1,15,1,13,1
0,1,41,395,2,0,0,0,0
0,1,41,395,3,0,0,0,0
0,1,41,395,4,0,0,0,0
0,1,41,396,1,73,30,40,3
0,1,41,397,1,74,20,53,1
0,1,41,398,1,71,8,57,6
0,1,41,399,1,146,58,85,3
0,1,41,400,1,133,56,64,13
0,1,41,401,1,150,17,121,12
0,1,41,402,1,68,35,32,1
0,1,41,403,1,68,22,40,6
0,1,41,404,1,112,35,66,11
0,1,41,405,1,68,27,38,3
0,1,41,406,1,115,47,67,1
0,1,41,407,1,74,17,54,3
0,1,41,408,1,46,18,16,12
0,1,41,409,1,57,25,30,2
0,1,41,410,1,95,59,33,3
0,1,41,411,1,148,57,81,10
0,1,41,412,1,65,19,39,7
0,1,41,413,1,152,36,114,2
0,1,41,414,1,93,21,67,5
0,1,41,415,1,124,35,82,7
0,1,41,416,1,120,12,99,9
0,1,41,417,1,37,10,25,2
0,1,42,418,1,98,25,68,5
0,1,42,419,1,101,23,70,8
0,1,42,420,1,177,70,105,2
0,1,42,421,2,0,0,0,0
0,1,42,421,3,274,93,176,5
0,1,42,421,4,10,3,7,0
0,1,42,422,1,20,9,10,1
0,1,42,423,1,114,69,41,4
0,1,42,424,1,155,67,83,5
0,1,42,425,1,159,72,82,5
0,1,42,426,1,223,62,149,12
0,1,42,427,1,61,19,41,1
0,1,42,428,1,236,82,147,7
0,1,42,429,1,86,9,72,5
0,1,42,430,1,58,17,40,1
0,1,42,431,1,122,31,86,5
0,1,42,432,1,101,55,43,3
0,1,42,433,1,48,1,45,2
0,1,42,434,1,147,46,98,3
0,1,42,435,1,341,157,176,8
0,1,42,436,1,488,235,238,15
0,1,42,437,1,88,18,70,0
0,1,42,438,1,37,8,28,1
0,1,42,439,1,106,20,77,9
0,1,42,440,1,58,17,38,3
0,1,42,441,1,220,23,189,8
0,1,42,442,1,150,43,106,1
0,1,42,443,1,80,43,37,0
0,1,42,444,1,199,32,156,11
0,1,42,445,1,152,33,114,5
0,1,42,446,1,56,7,47,2
0,1,42,447,1,87,37,45,5
0,1,42,448,1,61,21,36,4
0,1,42,449,1,240,91,145,4
0,1,42,450,1,31,3,26,2
0,1,42,451,1,71,15,55,1
0,1,43,452,2,2948,752,2169,27
0,1,43,452,3,2350,923,1410,17
0,1,43,452,4,235,149,82,4
0,1,44,453,1,58,9,49,0
0,1,44,454,1,49,12,35,2
0,1,44,455,1,80,31,46,3
0,1,44,456,1,58,31,22,5
0,1,44,457,1,21,13,7,1
0,1,44,458,1,730,380,332,18
0,1,44,459,1,78,38,36,4
0,1,44,460,2,0,0,0,0
0,1,44,460,3,0,0,0,0
0,1,44,460,4,12,1,10,1
0,1,44,461,1,51,24,26,1
0,1,44,462,1,41,4,35,2
0,1,44,463,1,78,52,22,4
0,1,44,464,1,82,33,47,2
0,1,44,465,1,101,64,28,9
0,1,44,466,1,43,11,25,7
0,1,44,467,1,527,211,306,10
0,1,44,468,1,107,57,43,7
0,1,44,469,1,113,68,40,5
0,1,44,470,1,78,25,45,8
0,1,44,471,1,173,88,75,10
0,1,44,472,1,55,28,17,10
0,1,44,473,1,94,48,42,4
0,1,44,474,1,57,9,48,0
0,1,44,475,1,288,142,139,7
0,1,44,476,1,174,128,43,3
0,1,45,477,2,2323,651,1650,22
0,1,45,477,3,1898,780,1107,11
0,1,45,477,4,244,149,92,3
0,1,46,478,2,2671,1378,1268,25
0,1,46,478,3,555,309,241,5
0,1,46,478,4,528,370,152,6
0,1,47,479,2,1665,852,799,14
0,1,47,479,3,3290,2569,703,18
0,1,47,479,4,0,0,0,0
0,1,48,480,2,1712,954,748,10
0,1,48,480,3,2153,1682,466,5
0,1,48,480,4,0,0,0,0
0,1,49,481,2,2803,1564,1210,29
0,1,49,481,3,1508,1102,394,12
0,1,49,481,4,209,163,44,2
0,1,50,482,2,0,0,0,0
